rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,1.98,0.49751171823775103,0.30017165866212153,0.018812697516677405,0.029624379604028528,0.003569985355006519,-0.0639824432635634,4.891647053421162,4.895841958226314,0.5,0.3,0.0024941958272401516,0.018812697516677405
0,2.0,0.4980682101733296,0.30023822510097203,0.0175540231754319,0.026065871366959984,0.003087405174071045,-0.06188499086098709,4.892543767779306,4.896842588752621,0.5,0.3,0.0019464231639498273,0.0175540231754319
0,2.02,0.49855596136459573,0.3002955626396076,0.016337817463078736,0.022748928417784538,0.0026470211791309816,-0.059735580374329356,4.8933958119146785,4.897776428099322,0.5,0.3,0.0014739758663126188,0.016337817463078736
0,2.04,0.49897972067308327,0.30034448856174584,0.015165008936515364,0.01966527491474215,0.0022461739302593194,-0.05754527228200779,4.8942042526087635,4.898645762493575,0.5,0.3,0.0010768668785450578,0.015165008936515364
0,2.06,0.49934406962295297,0.3003857679064013,0.014036311040299267,0.016806460040530193,0.0018822984613626643,-0.055324517339601975,4.894970205726974,4.899452925825605,0.5,0.3,0.0007609609301024078,0.014036311040299267
0,2.08,0.4996534193229962,0.30042011537961383,0.012952234294000381,0.014163899760852777,0.0015529264484514947,-0.053083157290286564,4.895694837268078,4.90020029546813,0.5,0.3,0.0005446238131596076,0.012952234294000381
0,2.1,0.49991200820025883,0.3004481973056244,0.01191309843919491,0.011728916227761416,0.001255687993107662,-0.05083042819026051,4.8963793622934375,4.900890286417737,0.5,0.3,0.00045675308602204394,0.01191309843919491
0,2.12,0.5001239004981781,0.30047063360945747,0.010919044496011197,0.009492774829191107,0.0009883129864202112,-0.04857496612811074,4.8970250420955495,4.901525344103442,0.5,0.3,0.000486669629009007,0.010919044496011197
0,2.14,0.5002929854922535,0.30048799982230034,0.009970046683488444,0.007446718896153809,0.000748632031202949,-0.04632481512416442,4.8976331799422015,4.90210793618383,0.5,0.3,0.0005691962097872994,0.009970046683488444
0,2.16,0.5004229773765989,0.3005008291007392,0.009065924162213298,0.00558200208843549,0.0005345769115526427,-0.04408743700335016,4.898205115706937,4.902640543628337,0.5,0.3,0.0006555453067956192,0.009065924162213298
0,2.18,0.5005174157752277,0.30050961425079253,0.008206352561753293,0.003889918488341573,0.0003441806087411082,-0.04186972304265035,4.898742219669601,4.90312565135065,0.5,0.3,0.0007262408478358325,0.008206352561753293
0,2.2,0.5005796668325954,0.30051480974774886,0.007390875259305531,0.0023618304400394186,0.00017557687106974445,-0.03967800720212589,4.899245885742746,4.903565738634009,0.5,0.3,0.0007752694455403169,0.007390875259305531
0,2.22,0.5006129248387481,0.30051683374304244,0.006618914379719325,0.0009891941793497873,2.6999352675690725e-05,-0.037518080756494765,4.899717524351717,4.903963269559799,0.5,0.3,0.0008017443332519672,0.006618914379719325
0,2.24,0.5006202143453915,0.3005160700497618,0.005889781490629843,-0.0002364166945595708,-0.00010321965757500767,-0.03539520815245334,4.9001585551683196,4.904320683622703,0.5,0.3,0.0008068420728311952,0.005889781490629843
0,2.2600000000000002,0.5006043927302831,0.30051287009885813,0.005202687969852692,-0.0013232898482224507,-0.0002166508909890611,-0.033314143925261774,4.900570399870973,4.904640386688456,0.5,0.3,0.0007926703670012184,0.005202687969852692
